beginend	dist	hours	idvelo	lat0	lat1	lng0	lng1	name0	name1	number0	number1	time
begin	0.0	0.0	116	47.23532713371164		6.025415743969972		12 - GRANVELLE (CB)		12		2014-05-22 20:08:50.803748
end	1.559844703661878	0.18333333333333332	116	47.23532713371164	47.241255701340755	6.025415743969972	6.006690275635534	12 - GRANVELLE (CB)	30 - XAVIER MARMIER	12	30.0	2014-05-22 20:19:50.803748
begin	0.0	0.0	95	47.242516482485755		6.029825732914758		06 - OFFICE DE TOURISME (CB)		6		2014-05-22 20:20:50.803748
end	0.5238828877212106	1.0	105	47.24274259048728	47.239837298410414	6.025292335375532	6.019829222956177	05 - ISEMBART	03 - MADELEINE (CB)	5	3.0	2014-05-22 20:55:50.803748
begin	0.0	0.0	70	47.23775305781035		6.024181412656592		10 - 8 SEPTEMBRE (CB)		10		2014-05-22 20:56:50.803748
end	0.9860190143410624	1.0	95	47.242516482485755	47.23570567397708	6.029825732914758	6.021461994271495	06 - OFFICE DE TOURISME (CB)	18 - SAINT-JACQUES (CB)	6	18.0	2014-05-22 21:20:50.803748
begin	0.0	0.0	120	47.239472732151135		6.023347888923649		20 - REVOLUTION		20		2014-05-22 21:21:50.803748
end	0.6110523916721494	1.0	70	47.23775305781035	47.232972634791274	6.024181412656592	6.020189619260524	10 - 8 SEPTEMBRE (CB)	17 - PREFECTURE	10	17.0	2014-05-22 21:56:50.803748
begin	0.0	0.0	45	47.245601166043805		6.029112984244656		04 - FLORE		4		2014-05-22 21:57:50.803748
end	1.3993334780151685	0.18333333333333332	45	47.245601166043805	47.23897215841013	6.029112984244656	6.01335658368175	04 - FLORE	29 - SQUARE LABBE	4	29.0	2014-05-22 22:08:50.803748
begin	0.0	0.0	10	47.232140411418726		6.022842670313092		16 - GARE D'EAU		16		2014-05-22 22:09:50.803748
end	1.5392548689206382	0.18333333333333332	10	47.232140411418726	47.24598	6.022842670313092	6.0224	16 - GARE D'EAU	01 - GARE VIOTTE (CB)	16	1.0	2014-05-22 22:20:50.803748
begin	0.0	0.0	0	47.234141824485384		6.033465399526011		14 - JACOBINS		14		2014-05-22 22:21:50.803748
end	0.7271047032897374	1.0	120	47.239472732151135	47.24598	6.023347888923649	6.0224	20 - REVOLUTION	01 - GARE VIOTTE (CB)	20	1.0	2014-05-22 22:21:50.803748
begin	0.0	0.0	90	47.239837298410414		6.019829222956177		03 - MADELEINE (CB)		3		2014-05-22 22:22:50.803748
end	1.6730916613972755	0.18333333333333332	0	47.234141824485384	47.242266739833966	6.033465399526011	6.014812815272848	14 - JACOBINS	28 - LECLERC	14	28.0	2014-05-22 22:32:50.803748
begin	0.0	0.0	1	47.234141824485384		6.033465399526011		14 - JACOBINS		14		2014-05-22 22:33:50.803748
end	1.4408370005519244	0.18333333333333332	90	47.239837298410414	47.232098051962886	6.019829222956177	6.035135506401409	03 - MADELEINE (CB)	23 - RIVOTTE	3	23.0	2014-05-22 22:33:50.803748
begin	0.0	0.0	71	47.23775305781035		6.024181412656592		10 - 8 SEPTEMBRE (CB)		10		2014-05-22 22:34:50.803748
end	1.6730916613972755	0.18333333333333332	1	47.234141824485384	47.242266739833966	6.033465399526011	6.014812815272848	14 - JACOBINS	28 - LECLERC	14	28.0	2014-05-22 22:44:50.803748
begin	0.0	0.0	70	47.232972634791274		6.020189619260524		17 - PREFECTURE		17		2014-05-22 22:45:50.803748
end	1.557460128951713	0.2	70	47.232972634791274	47.245601166043805	6.020189619260524	6.029112984244656	17 - PREFECTURE	04 - FLORE	17	4.0	2014-05-22 22:57:50.803748
begin	0.0	0.0	85	47.234686721360035		6.029668698192095		13 - VICTOR HUGO		13		2014-05-22 22:58:50.803748
end	1.417690683665205	0.18333333333333332	85	47.234686721360035	47.247417297125864	6.029668698192095	6.028643227134329	13 - VICTOR HUGO	22 - LIBERTE	13	22.0	2014-05-22 23:09:50.803748
begin	0.0	0.0	80	47.23549883612933		6.015246632284997		09 - LA CITY (CB)		9		2014-05-22 23:10:50.803748
end	1.5485368708024705	0.18333333333333332	80	47.23549883612933	47.232098051962886	6.015246632284997	6.035135506401409	09 - LA CITY (CB)	23 - RIVOTTE	9	23.0	2014-05-22 23:21:50.803748
begin	0.0	0.0	25	47.241255701340755		6.006690275635534		30 - XAVIER MARMIER		30		2014-05-22 23:22:50.803748
end	2.0332314585682236	0.18333333333333332	25	47.241255701340755	47.240378590402976	6.006690275635534	6.033592242591653	30 - XAVIER MARMIER	07 - GARE MOUILLERE	30	7.0	2014-05-22 23:33:50.803748
begin	0.0	0.0	96	47.242516482485755		6.029825732914758		06 - OFFICE DE TOURISME (CB)		6		2014-05-22 23:34:50.803748
end	0.6037194239722987	1.0	71	47.23775305781035	47.242989691774426	6.024181412656592	6.022069520897031	10 - 8 SEPTEMBRE (CB)	02 - SQUARE BOUCHOT	10	2.0	2014-05-22 23:34:50.803748
begin	0.0	0.0	91	47.239837298410414		6.019829222956177		03 - MADELEINE (CB)		3		2014-05-22 23:35:50.803748
end	1.7521308671021971	0.18333333333333332	96	47.242516482485755	47.241255701340755	6.029825732914758	6.006690275635534	06 - OFFICE DE TOURISME (CB)	30 - XAVIER MARMIER	6	30.0	2014-05-22 23:45:50.803748
begin	0.0	0.0	125	47.23658127083706		6.028437571298568		11 - JEAN CORNET		11		2014-05-22 23:46:50.803748
end	0.49802662373298207	1.0	91	47.239837298410414	47.23897215841013	6.019829222956177	6.01335658368175	03 - MADELEINE (CB)	29 - SQUARE LABBE	3	29.0	2014-05-23 00:35:50.803748
begin	0.0	0.0	96	47.241255701340755		6.006690275635534		30 - XAVIER MARMIER		30		2014-05-23 00:36:50.803748
end	0.6563667348899505	1.0	125	47.23658127083706	47.230679917904574	6.028437571298568	6.028241933846067	11 - JEAN CORNET	15 - TARRAGNOZ	11	15.0	2014-05-23 00:46:50.803748
begin	0.0	0.0	2	47.234141824485384		6.033465399526011		14 - JACOBINS		14		2014-05-23 00:47:50.803748
end	1.5857029620364869	0.18333333333333332	96	47.241255701340755	47.232140411418726	6.006690275635534	6.022842670313092	30 - XAVIER MARMIER	16 - GARE D'EAU	30	16.0	2014-05-23 00:47:50.803748
begin	0.0	0.0	61	47.232972634791274		6.020189619260524		17 - PREFECTURE		17		2014-05-23 00:48:50.803748
end	1.3837835837550616	0.18333333333333332	2	47.234141824485384	47.23549883612933	6.033465399526011	6.015246632284997	14 - JACOBINS	09 - LA CITY (CB)	14	9.0	2014-05-23 00:58:50.803748
begin	0.0	0.0	27	47.238861017468444		6.029520493529113		26 - BERSOT		26		2014-05-23 00:59:50.803748
end	1.7283166055345864	0.18333333333333332	61	47.232972634791274	47.247417297125864	6.020189619260524	6.028643227134329	17 - PREFECTURE	22 - LIBERTE	17	22.0	2014-05-23 00:59:50.803748
begin	0.0	0.0	121	47.239472732151135		6.023347888923649		20 - REVOLUTION		20		2014-05-23 01:00:50.803748
end	1.743977894195958	0.18333333333333332	27	47.238861017468444	47.241255701340755	6.029520493529113	6.006690275635534	26 - BERSOT	30 - XAVIER MARMIER	26	30.0	2014-05-23 01:10:50.803748
begin	0.0	0.0	85	47.247417297125864		6.028643227134329		22 - LIBERTE		22		2014-05-23 01:11:50.803748
end	1.4106060119558812	0.18333333333333332	85	47.247417297125864	47.23570567397708	6.028643227134329	6.021461994271495	22 - LIBERTE	18 - SAINT-JACQUES (CB)	22	18.0	2014-05-23 01:22:50.803748
begin	0.0	0.0	97	47.242516482485755		6.029825732914758		06 - OFFICE DE TOURISME (CB)		6		2014-05-23 01:23:50.803748
end	0.4424142895582104	1.0	121	47.239472732151135	47.23570567397708	6.023347888923649	6.021461994271495	20 - REVOLUTION	18 - SAINT-JACQUES (CB)	20	18.0	2014-05-23 02:00:50.803748
begin	0.0	0.0	75	47.230679917904574		6.028241933846067		15 - TARRAGNOZ		15		2014-05-23 02:01:50.803748
end	1.4536981164192808	0.18333333333333332	75	47.230679917904574	47.23897215841013	6.028241933846067	6.01335658368175	15 - TARRAGNOZ	29 - SQUARE LABBE	15	29.0	2014-05-23 02:12:50.803748
begin	0.0	0.0	41	47.24010992877723		6.027358757731064		24 - MEDIATHEQUE		24		2014-05-23 02:13:50.803748
end	0.3431471371679679	1.0	97	47.242516482485755	47.24274259048728	6.029825732914758	6.025292335375532	06 - OFFICE DE TOURISME (CB)	05 - ISEMBART	6	5.0	2014-05-23 02:23:50.803748
begin	0.0	0.0	145	47.237975621583274		6.026233043233463		25 - MORAND		25		2014-05-23 02:24:50.803748
