beginend	dist	hours	idvelo	lat0	lat1	lng0	lng1	name0	name1	number0	number1	time
begin	0.0	0.0	20	47.242989691774426		6.022069520897031		02 - SQUARE BOUCHOT		2		2014-05-22 18:36:37.999864
end	1.9766476516273719	0.18333333333333332	15	47.241255701340755	47.23816305075897	6.006690275635534	6.032473880806257	30 - XAVIER MARMIER	21 - SAINT-PAUL	30	21.0	2014-05-22 18:42:37.999864
begin	0.0	0.0	96	47.242516482485755		6.029825732914758		06 - OFFICE DE TOURISME (CB)		6		2014-05-22 18:43:37.999864
end	1.7221237242391285	0.18333333333333332	125	47.23658127083706	47.241255701340755	6.028437571298568	6.006690275635534	11 - JEAN CORNET	30 - XAVIER MARMIER	11	30.0	2014-05-22 18:44:37.999864
begin	0.0	0.0	45	47.245601166043805		6.029112984244656		04 - FLORE		4		2014-05-22 18:45:37.999864
end	1.4459360307122335	0.18333333333333332	20	47.242989691774426	47.230679917904574	6.022069520897031	6.028241933846067	02 - SQUARE BOUCHOT	15 - TARRAGNOZ	2	15.0	2014-05-22 18:47:37.999864
begin	0.0	0.0	75	47.230679917904574		6.028241933846067		15 - TARRAGNOZ		15		2014-05-22 18:48:37.999864
end	1.7521308671021971	0.2	96	47.242516482485755	47.241255701340755	6.029825732914758	6.006690275635534	06 - OFFICE DE TOURISME (CB)	30 - XAVIER MARMIER	6	30.0	2014-05-22 18:55:37.999864
begin	0.0	0.0	40	47.241255701340755		6.006690275635534		30 - XAVIER MARMIER		30		2014-05-22 18:56:37.999864
end	1.5698406840379187	0.18333333333333332	45	47.245601166043805	47.232140411418726	6.029112984244656	6.022842670313092	04 - FLORE	16 - GARE D'EAU	4	16.0	2014-05-22 18:56:37.999864
begin	0.0	0.0	97	47.242516482485755		6.029825732914758		06 - OFFICE DE TOURISME (CB)		6		2014-05-22 18:57:37.999864
end	1.8613582170596703	0.18333333333333332	75	47.230679917904574	47.247417297125864	6.028241933846067	6.028643227134329	15 - TARRAGNOZ	22 - LIBERTE	15	22.0	2014-05-22 18:59:37.999864
begin	0.0	0.0	6	47.232098051962886		6.035135506401409		23 - RIVOTTE		23		2014-05-22 19:00:37.999864
end	2.0332314585682236	0.18333333333333332	40	47.241255701340755	47.240378590402976	6.006690275635534	6.033592242591653	30 - XAVIER MARMIER	07 - GARE MOUILLERE	30	7.0	2014-05-22 19:07:37.999864
begin	0.0	0.0	140	47.24087		6.0253		19 - BEAUX-ARTS		19		2014-05-22 19:08:37.999864
end	1.7521308671021971	0.18333333333333332	97	47.242516482485755	47.241255701340755	6.029825732914758	6.006690275635534	06 - OFFICE DE TOURISME (CB)	30 - XAVIER MARMIER	6	30.0	2014-05-22 19:08:37.999864
begin	0.0	0.0	126	47.23658127083706		6.028437571298568		11 - JEAN CORNET		11		2014-05-22 19:09:37.999864
end	1.5485368708024705	0.18333333333333332	6	47.232098051962886	47.23549883612933	6.035135506401409	6.015246632284997	23 - RIVOTTE	09 - LA CITY (CB)	23	9.0	2014-05-22 19:11:37.999864
begin	0.0	0.0	55	47.242266739833966		6.014812815272848		28 - LECLERC		28		2014-05-22 19:12:37.999864
end	1.7221237242391285	0.2	126	47.23658127083706	47.241255701340755	6.028437571298568	6.006690275635534	11 - JEAN CORNET	30 - XAVIER MARMIER	11	30.0	2014-05-22 19:21:37.999864
begin	0.0	0.0	98	47.242516482485755		6.029825732914758		06 - OFFICE DE TOURISME (CB)		6		2014-05-22 19:22:37.999864
end	1.0389403836904352	1.0	70	47.23775305781035	47.232098051962886	6.024181412656592	6.035135506401409	10 - 8 SEPTEMBRE (CB)	23 - RIVOTTE	10	23.0	2014-05-22 19:23:37.999864
end	1.9059405423023676	0.18333333333333332	55	47.242266739833966	47.232098051962886	6.014812815272848	6.035135506401409	28 - LECLERC	23 - RIVOTTE	28	23.0	2014-05-22 19:23:37.999864
begin	0.0	0.0	97	47.241255701340755		6.006690275635534		30 - XAVIER MARMIER		30		2014-05-22 19:24:37.999864
begin	0.0	0.0	80	47.23549883612933		6.015246632284997		09 - LA CITY (CB)		9		2014-05-22 19:25:37.999864
end	1.0120826736828488	1.0	35	47.23687885054159	47.24598	6.022230358397715	6.0224	27 - MAIRIE	01 - GARE VIOTTE (CB)	27	1.0	2014-05-22 19:34:37.999864
end	1.7521308671021971	0.2	98	47.242516482485755	47.241255701340755	6.029825732914758	6.006690275635534	06 - OFFICE DE TOURISME (CB)	30 - XAVIER MARMIER	6	30.0	2014-05-22 19:34:37.999864
begin	0.0	0.0	10	47.232140411418726		6.022842670313092		16 - GARE D'EAU		16		2014-05-22 19:35:37.999864
end	1.7221237242391285	0.18333333333333332	97	47.241255701340755	47.23658127083706	6.006690275635534	6.028437571298568	30 - XAVIER MARMIER	11 - JEAN CORNET	30	11.0	2014-05-22 19:35:37.999864
begin	0.0	0.0	26	47.238861017468444		6.029520493529113		26 - BERSOT		26		2014-05-22 19:36:37.999864
end	1.487521281536461	0.18333333333333332	80	47.23549883612933	47.240378590402976	6.015246632284997	6.033592242591653	09 - LA CITY (CB)	07 - GARE MOUILLERE	9	7.0	2014-05-22 19:36:37.999864
begin	0.0	0.0	98	47.241255701340755		6.006690275635534		30 - XAVIER MARMIER		30		2014-05-22 19:37:37.999864
begin	0.0	0.0	65	47.23816305075897		6.032473880806257		21 - SAINT-PAUL		21		2014-05-22 19:38:37.999864
end	1.7542475977234433	0.18333333333333332	10	47.232140411418726	47.247417297125864	6.022842670313092	6.028643227134329	16 - GARE D'EAU	22 - LIBERTE	16	22.0	2014-05-22 19:46:37.999864
begin	0.0	0.0	100	47.240378590402976		6.033592242591653		07 - GARE MOUILLERE		7		2014-05-22 19:47:37.999864
end	2.1706957606648474	0.18333333333333332	98	47.241255701340755	47.234141824485384	6.006690275635534	6.033465399526011	30 - XAVIER MARMIER	14 - JACOBINS	30	14.0	2014-05-22 19:48:37.999864
begin	0.0	0.0	56	47.242266739833966		6.014812815272848		28 - LECLERC		28		2014-05-22 19:49:37.999864
end	1.743977894195958	0.21666666666666667	26	47.238861017468444	47.241255701340755	6.029520493529113	6.006690275635534	26 - BERSOT	30 - XAVIER MARMIER	26	30.0	2014-05-22 19:49:37.999864
end	1.409212097886819	0.18333333333333332	65	47.23816305075897	47.242266739833966	6.032473880806257	6.014812815272848	21 - SAINT-PAUL	28 - LECLERC	21	28.0	2014-05-22 19:49:37.999864
begin	0.0	0.0	0	47.234141824485384		6.033465399526011		14 - JACOBINS		14		2014-05-22 19:50:37.999864
begin	0.0	0.0	115	47.23532713371164		6.025415743969972		12 - GRANVELLE (CB)		12		2014-05-22 19:51:37.999864
end	1.433150497764761	0.18333333333333332	100	47.240378590402976	47.242266739833966	6.033592242591653	6.014812815272848	07 - GARE MOUILLERE	28 - LECLERC	7	28.0	2014-05-22 19:58:37.999864
begin	0.0	0.0	141	47.24087		6.0253		19 - BEAUX-ARTS		19		2014-05-22 19:59:37.999864
end	1.6394853686310886	0.18333333333333332	56	47.242266739833966	47.230679917904574	6.014812815272848	6.028241933846067	28 - LECLERC	15 - TARRAGNOZ	28	15.0	2014-05-22 20:00:37.999864
begin	0.0	0.0	21	47.242989691774426		6.022069520897031		02 - SQUARE BOUCHOT		2		2014-05-22 20:01:37.999864
end	1.3837835837550616	0.18333333333333332	0	47.234141824485384	47.23549883612933	6.033465399526011	6.015246632284997	14 - JACOBINS	09 - LA CITY (CB)	14	9.0	2014-05-22 20:01:37.999864
begin	0.0	0.0	90	47.239837298410414		6.019829222956177		03 - MADELEINE (CB)		3		2014-05-22 20:02:37.999864
end	0.21414435182916824	1.0	140	47.24087	47.239472732151135	6.0253	6.023347888923649	19 - BEAUX-ARTS	20 - REVOLUTION	19	20.0	2014-05-22 20:08:37.999864
begin	0.0	0.0	41	47.24010992877723		6.027358757731064		24 - MEDIATHEQUE		24		2014-05-22 20:09:37.999864
end	1.4459360307122335	0.18333333333333332	21	47.242989691774426	47.230679917904574	6.022069520897031	6.028241933846067	02 - SQUARE BOUCHOT	15 - TARRAGNOZ	2	15.0	2014-05-22 20:12:37.999864
begin	0.0	0.0	136	47.23570567397708		6.021461994271495		18 - SAINT-JACQUES (CB)		18		2014-05-22 20:13:37.999864
end	1.4106060119558812	0.18333333333333332	136	47.23570567397708	47.247417297125864	6.021461994271495	6.028643227134329	18 - SAINT-JACQUES (CB)	22 - LIBERTE	18	22.0	2014-05-22 20:24:37.999864
begin	0.0	0.0	26	47.241255701340755		6.006690275635534		30 - XAVIER MARMIER		30		2014-05-22 20:25:37.999864
end	1.8822921583529246	0.18333333333333332	26	47.241255701340755	47.234686721360035	6.006690275635534	6.029668698192095	30 - XAVIER MARMIER	13 - VICTOR HUGO	30	13.0	2014-05-22 20:36:37.999864
begin	0.0	0.0	91	47.239837298410414		6.019829222956177		03 - MADELEINE (CB)		3		2014-05-22 20:37:37.999864
end	0.300893301329759	1.0	115	47.23532713371164	47.237975621583274	6.025415743969972	6.026233043233463	12 - GRANVELLE (CB)	25 - MORAND	12	25.0	2014-05-22 20:51:37.999864
begin	0.0	0.0	99	47.242516482485755		6.029825732914758		06 - OFFICE DE TOURISME (CB)		6		2014-05-22 20:52:37.999864
end	1.2258879293014564	1.0	141	47.24087	47.232098051962886	6.0253	6.035135506401409	19 - BEAUX-ARTS	23 - RIVOTTE	19	23.0	2014-05-22 20:59:37.999864
begin	0.0	0.0	65	47.242266739833966		6.014812815272848		28 - LECLERC		28		2014-05-22 21:00:37.999864
end	0.525911475767504	1.0	90	47.239837298410414	47.237975621583274	6.019829222956177	6.026233043233463	03 - MADELEINE (CB)	25 - MORAND	3	25.0	2014-05-22 21:02:37.999864
begin	0.0	0.0	16	47.241255701340755		6.006690275635534		30 - XAVIER MARMIER		30		2014-05-22 21:03:37.999864
end	1.7521308671021971	0.2	99	47.242516482485755	47.241255701340755	6.029825732914758	6.006690275635534	06 - OFFICE DE TOURISME (CB)	30 - XAVIER MARMIER	6	30.0	2014-05-22 21:04:37.999864
begin	0.0	0.0	46	47.245601166043805		6.029112984244656		04 - FLORE		4		2014-05-22 21:05:37.999864
end	1.0483622679562172	1.0	41	47.24010992877723	47.23549883612933	6.027358757731064	6.015246632284997	24 - MEDIATHEQUE	09 - LA CITY (CB)	24	9.0	2014-05-22 21:09:37.999864
begin	0.0	0.0	42	47.24010992877723		6.027358757731064		24 - MEDIATHEQUE		24		2014-05-22 21:10:37.999864
end	1.4029596769525556	0.18333333333333332	65	47.242266739833966	47.234686721360035	6.014812815272848	6.029668698192095	28 - LECLERC	13 - VICTOR HUGO	28	13.0	2014-05-22 21:11:37.999864
begin	0.0	0.0	131	47.23897215841013		6.01335658368175		29 - SQUARE LABBE		29		2014-05-22 21:12:37.999864
end	2.0332314585682236	0.18333333333333332	16	47.241255701340755	47.240378590402976	6.006690275635534	6.033592242591653	30 - XAVIER MARMIER	07 - GARE MOUILLERE	30	7.0	2014-05-22 21:14:37.999864
begin	0.0	0.0	85	47.234686721360035		6.029668698192095		13 - VICTOR HUGO		13		2014-05-22 21:15:37.999864
end	1.557460128951713	0.18333333333333332	46	47.245601166043805	47.232972634791274	6.029112984244656	6.020189619260524	04 - FLORE	17 - PREFECTURE	4	17.0	2014-05-22 21:16:37.999864
begin	0.0	0.0	116	47.23532713371164		6.025415743969972		12 - GRANVELLE (CB)		12		2014-05-22 21:17:37.999864
end	1.5655076971839923	0.2	42	47.24010992877723	47.241255701340755	6.027358757731064	6.006690275635534	24 - MEDIATHEQUE	30 - XAVIER MARMIER	24	30.0	2014-05-22 21:22:37.999864
begin	0.0	0.0	105	47.24274259048728		6.025292335375532		05 - ISEMBART		5		2014-05-22 21:23:37.999864
end	1.5356529353448785	0.18333333333333332	131	47.23897215841013	47.240378590402976	6.01335658368175	6.033592242591653	29 - SQUARE LABBE	07 - GARE MOUILLERE	29	7.0	2014-05-22 21:23:37.999864
begin	0.0	0.0	110	47.23962163528984		6.01727555596672		08 - MARULAZ		8		2014-05-22 21:24:37.999864
end	1.4029596769525556	0.18333333333333332	85	47.234686721360035	47.242266739833966	6.029668698192095	6.014812815272848	13 - VICTOR HUGO	28 - LECLERC	13	28.0	2014-05-22 21:26:37.999864
begin	0.0	0.0	99	47.241255701340755		6.006690275635534		30 - XAVIER MARMIER		30		2014-05-22 21:27:37.999864
end	1.559844703661878	0.18333333333333332	116	47.23532713371164	47.241255701340755	6.025415743969972	6.006690275635534	12 - GRANVELLE (CB)	30 - XAVIER MARMIER	12	30.0	2014-05-22 21:28:37.999864
begin	0.0	0.0	117	47.23532713371164		6.025415743969972		12 - GRANVELLE (CB)		12		2014-05-22 21:29:37.999864
end	1.3975682525540494	0.18333333333333332	105	47.24274259048728	47.232098051962886	6.025292335375532	6.035135506401409	05 - ISEMBART	23 - RIVOTTE	5	23.0	2014-05-22 21:34:37.999864
begin	0.0	0.0	66	47.23816305075897		6.032473880806257		21 - SAINT-PAUL		21		2014-05-22 21:35:37.999864
end	1.5868507301043508	0.18333333333333332	110	47.23962163528984	47.232098051962886	6.01727555596672	6.035135506401409	08 - MARULAZ	23 - RIVOTTE	8	23.0	2014-05-22 21:35:37.999864
begin	0.0	0.0	106	47.24274259048728		6.025292335375532		05 - ISEMBART		5		2014-05-22 21:36:37.999864
end	0.9496989062937118	1.0	91	47.239837298410414	47.245601166043805	6.019829222956177	6.029112984244656	03 - MADELEINE (CB)	04 - FLORE	3	4.0	2014-05-22 21:37:37.999864
begin	0.0	0.0	1	47.234141824485384		6.033465399526011		14 - JACOBINS		14		2014-05-22 21:38:37.999864
end	1.4055385782587217	0.18333333333333332	99	47.241255701340755	47.24087	6.006690275635534	6.0253	30 - XAVIER MARMIER	19 - BEAUX-ARTS	30	19.0	2014-05-22 21:38:37.999864
begin	0.0	0.0	91	47.245601166043805		6.029112984244656		04 - FLORE		4		2014-05-22 21:39:37.999864
end	1.409212097886819	0.18333333333333332	66	47.23816305075897	47.242266739833966	6.032473880806257	6.014812815272848	21 - SAINT-PAUL	28 - LECLERC	21	28.0	2014-05-22 21:46:37.999864
begin	0.0	0.0	99	47.24087		6.0253		19 - BEAUX-ARTS		19		2014-05-22 21:47:37.999864
end	1.5590374182262507	0.18333333333333332	1	47.234141824485384	47.24598	6.033465399526011	6.0224	14 - JACOBINS	01 - GARE VIOTTE (CB)	14	1.0	2014-05-22 21:49:37.999864
begin	0.0	0.0	118	47.23532713371164		6.025415743969972		12 - GRANVELLE (CB)		12		2014-05-22 21:50:37.999864
end	1.6604697940260076	0.18333333333333332	91	47.245601166043805	47.230679917904574	6.029112984244656	6.028241933846067	04 - FLORE	15 - TARRAGNOZ	4	15.0	2014-05-22 21:50:37.999864
begin	0.0	0.0	50	47.24598		6.0224		01 - GARE VIOTTE (CB)		1		2014-05-22 21:51:37.999864
end	1.4559474444134786	0.18333333333333332	50	47.24598	47.232972634791274	6.0224	6.020189619260524	01 - GARE VIOTTE (CB)	17 - PREFECTURE	1	17.0	2014-05-22 22:02:37.999864
begin	0.0	0.0	120	47.239472732151135		6.023347888923649		20 - REVOLUTION		20		2014-05-22 22:03:37.999864
end	0.9965789195521133	1.0	117	47.23532713371164	47.23897215841013	6.025415743969972	6.01335658368175	12 - GRANVELLE (CB)	29 - SQUARE LABBE	12	29.0	2014-05-22 22:29:37.999864
begin	0.0	0.0	47	47.245601166043805		6.029112984244656		04 - FLORE		4		2014-05-22 22:30:37.999864
end	0.5368171804359361	1.0	106	47.24274259048728	47.238861017468444	6.025292335375532	6.029520493529113	05 - ISEMBART	26 - BERSOT	5	26.0	2014-05-22 22:36:37.999864
begin	0.0	0.0	145	47.237975621583274		6.026233043233463		25 - MORAND		25		2014-05-22 22:37:37.999864
end	1.56880881332389	0.18333333333333332	47	47.245601166043805	47.232098051962886	6.029112984244656	6.035135506401409	04 - FLORE	23 - RIVOTTE	4	23.0	2014-05-22 22:41:37.999864
begin	0.0	0.0	97	47.23658127083706		6.028437571298568		11 - JEAN CORNET		11		2014-05-22 22:42:37.999864
end	0.5006587795050692	1.0	99	47.24087	47.23687885054159	6.0253	6.022230358397715	19 - BEAUX-ARTS	27 - MAIRIE	19	27.0	2014-05-22 22:47:37.999864
begin	0.0	0.0	107	47.24274259048728		6.025292335375532		05 - ISEMBART		5		2014-05-22 22:48:37.999864
end	0.2853939120141951	1.0	118	47.23532713371164	47.23775305781035	6.025415743969972	6.024181412656592	12 - GRANVELLE (CB)	10 - 8 SEPTEMBRE (CB)	12	10.0	2014-05-22 22:50:37.999864
begin	0.0	0.0	137	47.23570567397708		6.021461994271495		18 - SAINT-JACQUES (CB)		18		2014-05-22 22:51:37.999864
end	1.3975682525540494	0.18333333333333332	107	47.24274259048728	47.232098051962886	6.025292335375532	6.035135506401409	05 - ISEMBART	23 - RIVOTTE	5	23.0	2014-05-22 22:59:37.999864
begin	0.0	0.0	146	47.237975621583274		6.026233043233463		25 - MORAND		25		2014-05-22 23:00:37.999864
end	1.4106060119558812	0.18333333333333332	137	47.23570567397708	47.247417297125864	6.021461994271495	6.028643227134329	18 - SAINT-JACQUES (CB)	22 - LIBERTE	18	22.0	2014-05-22 23:02:37.999864
begin	0.0	0.0	111	47.23962163528984		6.01727555596672		08 - MARULAZ		8		2014-05-22 23:03:37.999864
end	0.0	1.0	120	47.239472732151135	47.239472732151135	6.023347888923649	6.023347888923649	20 - REVOLUTION	20 - REVOLUTION	20	20.0	2014-05-22 23:03:37.999864
begin	0.0	0.0	11	47.232140411418726		6.022842670313092		16 - GARE D'EAU		16		2014-05-22 23:04:37.999864
end	1.5698406840379187	0.18333333333333332	11	47.232140411418726	47.245601166043805	6.022842670313092	6.029112984244656	16 - GARE D'EAU	04 - FLORE	16	4.0	2014-05-22 23:15:37.999864
begin	0.0	0.0	120	47.239472732151135		6.023347888923649		20 - REVOLUTION		20		2014-05-22 23:16:37.999864
end	0.70057784131855	1.0	145	47.237975621583274	47.23962163528984	6.026233043233463	6.01727555596672	25 - MORAND	08 - MARULAZ	25	8.0	2014-05-22 23:37:37.999864
begin	0.0	0.0	138	47.23570567397708		6.021461994271495		18 - SAINT-JACQUES (CB)		18		2014-05-22 23:38:37.999864
end	1.2050111632207599	1.0	97	47.23658127083706	47.247417297125864	6.028437571298568	6.028643227134329	11 - JEAN CORNET	22 - LIBERTE	11	22.0	2014-05-22 23:42:37.999864
begin	0.0	0.0	118	47.23775305781035		6.024181412656592		10 - 8 SEPTEMBRE (CB)		10		2014-05-22 23:43:37.999864
end	0.70057784131855	1.0	146	47.237975621583274	47.23962163528984	6.026233043233463	6.01727555596672	25 - MORAND	08 - MARULAZ	25	8.0	2014-05-23 00:00:37.999864
begin	0.0	0.0	121	47.239472732151135		6.023347888923649		20 - REVOLUTION		20		2014-05-23 00:01:37.999864
end	1.1138275811031397	1.0	111	47.23962163528984	47.245601166043805	6.01727555596672	6.029112984244656	08 - MARULAZ	04 - FLORE	8	4.0	2014-05-23 00:03:37.999864
begin	0.0	0.0	51	47.24598		6.0224		01 - GARE VIOTTE (CB)		1		2014-05-23 00:04:37.999864
end	1.4559474444134786	0.18333333333333332	51	47.24598	47.232972634791274	6.0224	6.020189619260524	01 - GARE VIOTTE (CB)	17 - PREFECTURE	1	17.0	2014-05-23 00:15:37.999864
begin	0.0	0.0	99	47.23687885054159		6.022230358397715		27 - MAIRIE		27		2014-05-23 00:16:37.999864
end	0.7041909863207345	1.0	120	47.239472732151135	47.23816305075897	6.023347888923649	6.032473880806257	20 - REVOLUTION	21 - SAINT-PAUL	20	21.0	2014-05-23 00:16:37.999864
begin	0.0	0.0	56	47.230679917904574		6.028241933846067		15 - TARRAGNOZ		15		2014-05-23 00:17:37.999864
end	1.4459360307122335	0.18333333333333332	56	47.230679917904574	47.242989691774426	6.028241933846067	6.022069520897031	15 - TARRAGNOZ	02 - SQUARE BOUCHOT	15	2.0	2014-05-23 00:28:37.999864
begin	0.0	0.0	43	47.24010992877723		6.027358757731064		24 - MEDIATHEQUE		24		2014-05-23 00:29:37.999864
end	0.834192791676172	1.0	138	47.23570567397708	47.24274259048728	6.021461994271495	6.025292335375532	18 - SAINT-JACQUES (CB)	05 - ISEMBART	18	5.0	2014-05-23 00:38:37.999864
begin	0.0	0.0	120	47.23816305075897		6.032473880806257		21 - SAINT-PAUL		21		2014-05-23 00:39:37.999864
end	0.2853939120141951	1.0	118	47.23775305781035	47.23532713371164	6.024181412656592	6.025415743969972	10 - 8 SEPTEMBRE (CB)	12 - GRANVELLE (CB)	10	12.0	2014-05-23 00:43:37.999864
begin	0.0	0.0	60	47.232972634791274		6.020189619260524		17 - PREFECTURE		17		2014-05-23 00:44:37.999864
end	1.409212097886819	0.18333333333333332	120	47.23816305075897	47.242266739833966	6.032473880806257	6.014812815272848	21 - SAINT-PAUL	28 - LECLERC	21	28.0	2014-05-23 00:50:37.999864
begin	0.0	0.0	52	47.24598		6.0224		01 - GARE VIOTTE (CB)		1		2014-05-23 00:51:37.999864
end	1.557460128951713	0.18333333333333332	60	47.232972634791274	47.245601166043805	6.020189619260524	6.029112984244656	17 - PREFECTURE	04 - FLORE	17	4.0	2014-05-23 00:55:37.999864
begin	0.0	0.0	12	47.232140411418726		6.022842670313092		16 - GARE D'EAU		16		2014-05-23 00:56:37.999864
end	0.9696273715026877	1.0	121	47.239472732151135	47.247417297125864	6.023347888923649	6.028643227134329	20 - REVOLUTION	22 - LIBERTE	20	22.0	2014-05-23 01:01:37.999864
begin	0.0	0.0	53	47.24598		6.0224		01 - GARE VIOTTE (CB)		1		2014-05-23 01:02:37.999864
end	1.5392548689206382	0.18333333333333332	52	47.24598	47.232140411418726	6.0224	6.022842670313092	01 - GARE VIOTTE (CB)	16 - GARE D'EAU	1	16.0	2014-05-23 01:02:37.999864
begin	0.0	0.0	86	47.234686721360035		6.029668698192095		13 - VICTOR HUGO		13		2014-05-23 01:03:37.999864
end	1.5698406840379187	0.18333333333333332	12	47.232140411418726	47.245601166043805	6.022842670313092	6.029112984244656	16 - GARE D'EAU	04 - FLORE	16	4.0	2014-05-23 01:07:37.999864
begin	0.0	0.0	147	47.237975621583274		6.026233043233463		25 - MORAND		25		2014-05-23 01:08:37.999864
end	1.5590374182262507	0.18333333333333332	53	47.24598	47.234141824485384	6.0224	6.033465399526011	01 - GARE VIOTTE (CB)	14 - JACOBINS	1	14.0	2014-05-23 01:13:37.999864
begin	0.0	0.0	85	47.242266739833966		6.014812815272848		28 - LECLERC		28		2014-05-23 01:14:37.999864
end	1.4029596769525556	0.18333333333333332	86	47.234686721360035	47.242266739833966	6.029668698192095	6.014812815272848	13 - VICTOR HUGO	28 - LECLERC	13	28.0	2014-05-23 01:14:37.999864
begin	0.0	0.0	53	47.234141824485384		6.033465399526011		14 - JACOBINS		14		2014-05-23 01:15:37.999864
end	0.5006587795050692	1.0	99	47.23687885054159	47.24087	6.022230358397715	6.0253	27 - MAIRIE	19 - BEAUX-ARTS	27	19.0	2014-05-23 01:16:37.999864
begin	0.0	0.0	54	47.24598		6.0224		01 - GARE VIOTTE (CB)		1		2014-05-23 01:17:37.999864
end	1.6394853686310886	0.18333333333333332	85	47.242266739833966	47.230679917904574	6.014812815272848	6.028241933846067	28 - LECLERC	15 - TARRAGNOZ	28	15.0	2014-05-23 01:25:37.999864
begin	0.0	0.0	148	47.237975621583274		6.026233043233463		25 - MORAND		25		2014-05-23 01:26:37.999864
end	1.5590374182262507	0.18333333333333332	53	47.234141824485384	47.24598	6.033465399526011	6.0224	14 - JACOBINS	01 - GARE VIOTTE (CB)	14	1.0	2014-05-23 01:26:37.999864
begin	0.0	0.0	118	47.23532713371164		6.025415743969972		12 - GRANVELLE (CB)		12		2014-05-23 01:27:37.999864
end	1.4559474444134786	0.18333333333333332	54	47.24598	47.232972634791274	6.0224	6.020189619260524	01 - GARE VIOTTE (CB)	17 - PREFECTURE	1	17.0	2014-05-23 01:28:37.999864
begin	0.0	0.0	139	47.23570567397708		6.021461994271495		18 - SAINT-JACQUES (CB)		18		2014-05-23 01:29:37.999864
end	0.6618349986364122	1.0	43	47.24010992877723	47.23570567397708	6.027358757731064	6.021461994271495	24 - MEDIATHEQUE	18 - SAINT-JACQUES (CB)	24	18.0	2014-05-23 01:29:37.999864
begin	0.0	0.0	85	47.230679917904574		6.028241933846067		15 - TARRAGNOZ		15		2014-05-23 01:30:37.999864
